root_tweet_id,conversation,pseudo_intent
472336,"CUSTOMER: Oh how nice! My @115821 account seems to have been hacked...

AMAZON: @227485 Are you able to log into your account? ^BD

CUSTOMER: @AmazonHelp no it was replaced by some strange email that isn't mine. https://t.co/vMF8yVJ8CL

AMAZON: @227485 Thanks for confirming. Which site is your account with? https://t.co/nUUp5MLhYl https://t.co/ykTUEmdsQA or? ^NV

CUSTOMER: @AmazonHelp It's with https://t.co/sJQNSQFKhq I was using my free trial of Amazon Music when this came to my attention.

AMAZON: @227485 Can you contact us directly via the following link and we can look into this for you?:  https://t.co/jzvkhdlrK5 ^KI",Account / Access / Security
1886044,"CUSTOMER: @115821 I'm getting a strange error trying to cancel an order I just placed. Are you experiencing issues on the site right now?

AMAZON: @167740 Hi there- We have received no reports of any errors. What is happening for you? ^NV

CUSTOMER: @AmazonHelp Looks like the mobile version would not cancel my order. I loaded a desktop view and that worked just fine. I tried the mobile a few times

AMAZON: @167740 Have you tried uninstalling and reinstalling your app? ^AC",Order Management
1614784,"CUSTOMER: @115850 - Your customer care could not help either and worst I have to spend the Diwali without a gift I was giving myself. #Fail

AMAZON: @493471 We have answered this query here : https://t.co/fkriPXlFMC. Please check and revert. ^RI",Other / Unclear
2318880,"CUSTOMER: @115830 I'm very disappointed in the service i have experienced. My order of over £800 got cancelled by yourselves- i have since re ordered and still have not received the goods i paid for. ~When i ring customer services i'm told they will ring me back - which they do not!

AMAZON: @672174 Sorry to hear about the issue with your order. Did you receive an email advising the estimated delivery date? Has this date passed? ^ES

CUSTOMER: @AmazonHelp The date has passed

AMAZON: @672174 Thanks for confirming. What is the latest update on the tracking? ^KK

CUSTOMER: @AmazonHelp It was delivered but I don’t recognise the name that signed for it :(

AMAZON: @672174 We want to make sure you receive the order. Please try these steps, and keep us posted: https://t.co/XphhwooKrK ^BH

CUSTOMER: @AmazonHelp I would like an email address to make an official complaint as no one I speak to will let me have one

AMAZON: @672174 Sorry to hear this! What insight was given when you initially contacted us? Was your item shipped by Amazon or a third party seller? We're here to help! If you still would like to contact us by email, you can do so here: https://t.co/JzP7hlA23B ^JY",Delivery Issue
2608053,"CUSTOMER: Te amo @116618 y a tu contenido 4K HDR ♥️ https://t.co/8Q1IMfax2R

AMAZON: @639137 ¡Hola, Kevin! Nos encanta consentirte. Nada mejor que pasar el fin de semana disfrutando de una buena serie. 😍 David Myers es nuestro favorito. Cuéntanos, ¿estás disfrutando de otras series? ^AA

CUSTOMER: @AmazonHelp Por ahora empezaré con Red Oakes. Y después con Mr. Robot ♥️

AMAZON: @639137 Mr. Robot es de esas que te dejan sin palabras, 100 % recomendada 😍 ¿Qué tipo de serie es la que más te llama la atención? 🤔 ^LC",Other / Unclear
2795337,"CUSTOMER: @AmazonHelp amazon is giving away coupons up to $ 500 for purchase this next Black Friday that is false or real

AMAZON: @780041 Here's where you can find Amazon Coupons: https://t.co/S517fLmT5l
^BT

CUSTOMER: @AmazonHelp gracias

AMAZON: @780041 Es un gusto, Ivan. No dudes en contactarnos en caso de cualquier consulta adicional. ^AA",Order Management
523440,"CUSTOMER: why did my amazon order not come today even though @115821 told me it would!??!?!

AMAZON: @240951 I'm so sorry we've let you down! Have we provided a new estimated delivery date for your order here: https://t.co/Y5jpI9ys9c? ^TN

CUSTOMER: @AmazonHelp No I just got an email saying you may miss my delivery promise

AMAZON: @240951 Thank you for clarifying. Please keep us in the loop on your delivery, we want to make sure you receive your order! ^DW",Delivery Issue
328725,"CUSTOMER: So I rented Final Fantasy VII: Advent Children Complete on @116618 and got to the end only to see that it was the original run of the movie. The movie is mis-marked, while the actual ACC is also on Amazon, marked with the same name. Not cool. I wanted the director’s cut.

AMAZON: @194379 I'm sorry the video is wrong! When you have time, send us the details here: https://t.co/hApLpMlfHN. We can make sure this is reported and we'll be able look into available options for the order. ^EP",Order Management
1738517,"CUSTOMER: Ordered flexible curlers Fri. Supposed to be here today. Just checked on tracking. Says delayed. What’s the point in prime? #pissed @115821

AMAZON: @524739 Sorry a delay has occurred! I understand how this is inconvenient. Have you been given a new delivery date? Let us know! ^KJ

CUSTOMER: @AmazonHelp Says 17-18

AMAZON: @524739 We're sorry for the delay! It should arrive tomorrow the 18th. Please keep us updated on the delivery. ^ZW",Delivery Issue
523400,"CUSTOMER: No es porque sea fan de @116875 jajaja pero me parece excelente.!!! 😃 https://t.co/y9XniqQtCV

AMAZON: @240941 ¡Hola Manuel! Gracias por la confianza de siempre 😉.Nos alegra saber que nuestras acciones siempre son de tu agrado.  ^JL https://t.co/PAYZfXd9qk",Payment / Billing
365179,"CUSTOMER: @115850 when is the amazon great diwali sale? Flipkart starting his sale from 14th oct 1/2

AMAZON: @195056 We haven't made any announcements on the upcoming sale, Bunty. Please stay tuned to our website for an update. ^MA",Promotion / Gift Card / Credit
258843,"CUSTOMER: Hey @AmazonHelp I have a shipping complaint. Who do I talk to?

AMAZON: @177539 Hello Alisha! You can reach out to us here so we can help file the proper feedback: https://t.co/hApLpMlfHN ^JZ",Other / Unclear
2880456,"CUSTOMER: @116316 sagt, mein Päckchen sei gestern geliefert worden. Weder das Päckchen noch ich wissen davon.

AMAZON: @799336 Wenn weder du, noch das Päckchen weiß, wo es ist, frag doch bitte mal bei uns nach, solltest du es noch nicht getan haben. Meine Kollegen starten gleich eine Suchanfrage, wenn du dich über folgenden Link gemeldet hast: https://t.co/ohyvGrpvrY Viele Grüße ^TR

CUSTOMER: @AmazonHelp Ich warte mal ab, ob der Paketbote heute was dabei hat, sonst melde ich mich.

AMAZON: @799336 Melde dich doch gleich. Wir finden heraus, wo es ist oder veranlassen alles Weitere! Was du heute kannst besorgen.... ;) ^UK",Other / Unclear
2307836,"CUSTOMER: It's very shame that u r unable 2 deliver product within 7 days on my address. I m cancelling the order. @AmazonHelp @115850 https://t.co/mpOevraS2D

AMAZON: @207242 I'm sorry to know your order isn't delivered yet. Kindly fill in your details here: https://t.co/GIJyeYqKE0, and I'll look into it. Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR",Delivery Issue
2296475,"CUSTOMER: @115821 why are you not publishing this post to public : https://t.co/0twvQDYivz Just look at the excuses made by you in the comments section of my previous post https://t.co/2MLstFWHBM Why are you marking my comments as spam, not expected this from you

AMAZON: @666739 I get your concern. We only hide post if it contains your order number/phone number/email address/tracking number which we consider personal information. If you’d like, please feel free to repost without the above details. Appreciate your understanding.^HS",Account / Access / Security
868097,"CUSTOMER: @AmazonHelp gestern soll die Sendung laut @122924 zugestellt worden sein.  Leider ist hier nichts angekommen. Und jetzt? https://t.co/GqZKZjyHdd

AMAZON: @326114 ..lässt du das mal von unserem Kundenservice prüfen: https://t.co/YuPK6dhEDG Die Kollegen haben einsicht in deine Bestellung. ^AV",Other / Unclear
314984,"CUSTOMER: @AmazonHelp SIR WHAT HAPPENED TO MY COMPLAINT.

AMAZON: @159170 An email has already been sent with a reply. Kindly check it from the link shared here: https://t.co/NTkrxpsbHJ ^HR

CUSTOMER: @AmazonHelp Sir What happened to my complaint.

AMAZON: @159170 As suggested earlier, I request you to please contact manufacturer regarding your concern with the product.^SF

CUSTOMER: @AmazonHelp 1.AS YOU SUGGESTED BEFORE I HAVE CONTACTED MANUFACTURER 15 DAYS BACK BUT HE IS TELLING HE IS NOT RESPONSIBLE, WHICH I HAVE BOUGHT TO YOUR

AMAZON: @159170 Apologies for the ordeal. In this case, I suggest you to reply to our email correspondence for further assistance. ^GS

CUSTOMER: @AmazonHelp SIR NOW I CAN'T DO ANYTHING , PLEASE LET ME KNOW ARE YOU PEOPLE WILLING TO SOLVE MY COMPLAINT OR NOT THATS ALL.
OR I WILL SCRAP THE MIXER.

AMAZON: @159170 I understand the problem is taking longer to get resolved. Please reply to our email for further assistance. ^HA

CUSTOMER: @AmazonHelp WHEN YOU HAVE UNDERSTOOD MY PROBLEM THEN SOLVE IT, THAT'S ALL.

AMAZON: @159170 Our team is working on the issue and will get back to you with an update soon. We appreciate your patience. ^PJ

CUSTOMER: @AmazonHelp 1.SIR WHAT HAPPENED TO MY COMPLAINT,ITS 15 DAYS NOW I HAVE BEEN COMPLAINING TO YOU DIRECTLY,BIT NOTHING HAS https://t.co/6uZkAcm0jE PEOPLE

CUSTOMER: @AmazonHelp 2.ONLY BOTHERED FOR YOUR PROFITS THAT'S ALL, ONCE SALES IS OVER YOU PEOPLE NEVER BOTHERED ABOUT CUSTOMERS SUFFERING.

AMAZON: @159170 Apologies for the delay in resolving your query. Kindly reply to the correspondence sent to your registered email ^AK (1/2)

AMAZON: @159170 address and we'll get in touch with an update soon. Appreciate your patience. ^AK (2/2)

AMAZON: @159170 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check. ^PS

CUSTOMER: @AmazonHelp  SIR NOTHING HAS HAPPENED SINCE WEEK 10 DAYS I AM COMPLAINING YOU ON THIS TWITTER HANDLE, WHAT I AM GETTING IS ONLY ASSURANCE.

AMAZON: @159170 Sorry about the stretch. Please revert to the correspondence received from our team, we'll reach out to you with an update. ^SA

CUSTOMER: @AmazonHelp 1.SIR ITS CONFIRM NOW THAT YOU PEOPLE WILL DO NOTHING, EXCEPT GOSSIP .
YOU ARE SERIOUS ONLY FOR MAKING PROFIT, YOU ARE NOT BOTHER FOR THE

AMAZON: @159170 I get you being upset and I'm sorry. We can't view your orders from Twitter. Please revert our email for updates. ^HA

CUSTOMER: @AmazonHelp SIR DO SOMETHING URGENT,ITS ALREADY SINCE 10- 15 DAYS I AM REGULARLY COMPLAINING.BUT YOU PEOPLE DONE NOTHING CONCRETE.

AMAZON: @159170 Kindly write back to the email you've received from our team and we will respond on the same. ^GK

CUSTOMER: @AmazonHelp Sir do you think we don't have any work, daily complaining to you people and after that sending reply to you which your people have mailed https://t.co/ZD1ErNekuv

AMAZON: @159170 Sorry for any inconvenience. Request you to reply to the email for any further queries. ^GS

AMAZON: @159170 Please don’t provide your details here as we consider them to be personal information. Our page is visible to public. ^GS

CUSTOMER: @AmazonHelp ALREADY 2 TIMES I HAVE ATTACHED IT

AMAZON: @159170 We've received your revert, Sanjay. We'll get in touch with you at the earliest. ^HD

CUSTOMER: @AmazonHelp SIR DO SOMETHING CONCRETE,I AM GETTING MAIL EVERYTIME  FROM NEW PERSON,AND THEY ARE ASKING ME TO CONTACT 3RD PARTY WHICH I HAVE DONE 3-4 TIM

AMAZON: @159170 I understand your concern, Sanjay. Please revert to the email you've received from us. I'll get back to you. ^HD

CUSTOMER: @AmazonHelp Sir now they are telling that after sales responsibility is yours,sir don't play dirty tricks with CUSTOMERS, please resolve my problem. https://t.co/Al6bga7v2G

AMAZON: @159170 I get your concern and I'm sorry. However, the manufacturer would be the best to assist you with the warranty claim. ^HA

AMAZON: @159170 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA",Account / Access / Security
2716933,"CUSTOMER: I didn't know #Denver had a natural disaster today, because it definitely wasn't bad weather. @AmazonHelp @118706 😡 https://t.co/p4XKaicGa7

AMAZON: @159555 I'm incredibly sorry your package was delayed, Paul. Have we provided you with a new delivery date? ^AM

CUSTOMER: @AmazonHelp It's now saying Monday or Tuesday. I hope so! It's ski pants and I plan to ski on Wednesday! 😬

AMAZON: @159555 Hey Paul, once your order goes out for delivery you'll get an email confirmation as well. Enjoy skiing :) ❄️⛷️",Delivery Issue
